seqnames_dar,start_dar,end_dar,width_dar,strand_dar,cell_type_dar,logFC_dar,distance,seqnames_degs,start_deg,end_deg,width_deg,strand_deg,cell_type_deg,gene_name,gene_biotype,DAR_deg_overlap,log2FC_deg
chr3,16339013,16339513,501,*,NK_Cells,0.151394302,73353,chr3,16263160,16265659,2500,*,NK_CD56bright,OXNAD1,protein_coding,FALSE,0.191390221
chrX,52921041,52921541,501,*,NK_Cells,-0.129579796,158825,chrX,53080367,53082866,2500,*,cDC2,TSPYL2,protein_coding,FALSE,-0.588902959
chr5,139848052,139848552,501,*,NK_Cells,0.159927122,257224,chr5,140105777,140108276,2500,*,CD4_CTL,PURA,protein_coding,FALSE,-0.174778226
chr17,43546242,43546742,501,*,NK_Cells,0.14601573,656290,chr17,44203033,44205532,2500,*,NK_CD56bright,UBTF,protein_coding,FALSE,0.133130276
chr6,144055064,144055564,501,*,NK_Cells,0.147313756,228136,chr6,144283701,144286200,2500,*,CD8_TEM,UTRN,protein_coding,FALSE,-0.153822004
chr12,57740960,57741460,501,*,NK_Cells,0.133137674,223872,chr12,57514588,57517087,2500,*,CD8_TEM,DDIT3,protein_coding,FALSE,0.181164103
chr10,110085854,110086354,501,*,NK_Cells,0.125479208,409483,chr10,110495838,110498337,2500,*,gdT,DUSP5,protein_coding,FALSE,-0.207886254
chr11,128757178,128757678,501,*,NK_Cells,0.165663692,70143,chr11,128684535,128687034,2500,*,CD16_Mono,FLI1,protein_coding,FALSE,-0.169970289
chr10,70815609,70816109,501,*,NK_Cells,0.153543625,217761,chr10,70595348,70597847,2500,*,MAIT,PRF1,LRG_gene,FALSE,-0.170242515
chr14,89701512,89702012,501,*,NK_Cells,0.156491504,692489,chr14,90394502,90397001,2500,*,cDC2,CALM1,protein_coding,FALSE,-0.305420209
chr15,89936474,89936974,501,*,NK_Cells,0.170144222,40968,chr15,89893006,89895505,2500,*,CD14_Mono,ARPIN,protein_coding,FALSE,-0.174631283
chr18,69897646,69898146,501,*,NK_Cells,0.162240445,4595669,chr18,74493816,74496315,2500,*,CD16_Mono,CNDP2,protein_coding,FALSE,-0.126045736
chr20,43950028,43950528,501,*,NK_Cells,0.15378747,491600,chr20,43455928,43458427,2500,*,CD16_Mono,SRSF6,protein_coding,TRUE,-0.150277487
chr12,6323191,6323691,501,*,NK_Cells,0.176862227,3065,chr12,6326757,6329256,2500,*,CD14_Mono,TNFRSF1A,protein_coding,FALSE,-0.161942636
chr11,67288785,67289285,501,*,NK_Cells,0.125446678,106897,chr11,67396183,67398682,2500,*,CD4_CTL,PPP1CA,protein_coding,FALSE,0.138896595
chr18,79327203,79327703,501,*,NK_Cells,0.196712176,257418,chr18,79067285,79069784,2500,*,CD4_Naive,ATP9B,protein_coding,FALSE,-0.128083157
chr1,23531205,23531705,501,*,NK_Cells,0.158145868,24212,chr1,23555918,23558417,2500,*,B_memory,ID3,protein_coding,FALSE,-0.248094364
chr8,123085711,123086211,501,*,NK_Cells,0.142811531,72047,chr8,123011164,123013663,2500,*,gdT,DERL1,protein_coding,FALSE,-0.146666729
chr11,46846081,46846581,501,*,NK_Cells,0.133237851,617362,chr11,47463944,47466443,2500,*,CD14_Mono,CELF1,protein_coding,FALSE,0.181266165
chr16,10876873,10877373,501,*,NK_Cells,0.158490364,0,chr16,10875198,10877697,2500,*,CD16_Mono,CIITA,LRG_gene,FALSE,-0.126556079
chr10,15208817,15209317,501,*,NK_Cells,0.138264816,689760,chr10,14516557,14519056,2500,*,CD8_TCM,FAM107B,protein_coding,FALSE,0.22346599
chr12,31362951,31363451,501,*,NK_Cells,0.161826042,1861611,chr12,29498840,29501339,2500,*,CD16_Mono,TMTC1,protein_coding,FALSE,0.15698231
chr12,104687751,104688251,501,*,NK_Cells,0.144368326,757144,chr12,103928107,103930606,2500,*,CD14_Mono,HSP90B1,protein_coding,FALSE,-0.177085559
chr17,68346425,68346925,501,*,NK_Cells,0.15436232,2043289,chr17,66300636,66303135,2500,*,CD4_Naive,PRKCA,protein_coding,FALSE,-0.145879347
chr17,64262407,64262907,501,*,NK_Cells,0.169914486,54507,chr17,64317415,64319914,2500,*,MAIT,PECAM1,protein_coding,FALSE,-0.179118669
chr5,139925832,139926332,501,*,NK_Cells,0.162351932,179444,chr5,140105777,140108276,2500,*,CD4_CTL,PURA,protein_coding,FALSE,-0.174778226
chr17,78748697,78749197,501,*,NK_Cells,0.135585185,74149,chr17,78672048,78674547,2500,*,CD14_Mono,CYTH1,protein_coding,FALSE,0.178535523
chr2,25215909,25216409,501,*,NK_Cells,0.134406111,815697,chr2,26032107,26034606,2500,*,CD16_Mono,RAB10,protein_coding,FALSE,-0.197326752
chr22,49870290,49870790,501,*,NK_Cells,0.168580635,87722,chr22,49958513,49961012,2500,*,B_memory,PIM3,protein_coding,FALSE,0.27173219
chr9,128340301,128340801,501,*,NK_Cells,0.127393603,209756,chr9,128550558,128553057,2500,*,CD8_TEM,SPTAN1,protein_coding,FALSE,-0.162931924
chr3,56725165,56725665,501,*,NK_Cells,0.128831328,843697,chr3,57569363,57571862,2500,*,CD16_Mono,ARF4,protein_coding,FALSE,-0.128927342
chr7,4744712,4745212,501,*,NK_Cells,0.167391055,779935,chr7,5525148,5527647,2500,*,B_naive,ACTB,LRG_gene,FALSE,0.135584565
chr19,33160372,33160872,501,*,NK_Cells,0.177059907,137061,chr19,33297934,33300433,2500,*,CD14_Mono,CEBPA,protein_coding,FALSE,-0.204928202
chr14,93970514,93971014,501,*,NK_Cells,0.175342099,75276,chr14,94046291,94048790,2500,*,cDC2,DDX24,protein_coding,FALSE,-0.305650285
chr12,9615292,9615792,501,*,NK_Cells,0.15264664,20241,chr12,9592551,9595050,2500,*,CD4_CTL,KLRB1,protein_coding,FALSE,0.485575283
chr16,69762062,69762562,501,*,NK_Cells,0.151044955,196468,chr16,69563094,69565593,2500,*,CD14_Mono,NFAT5,protein_coding,FALSE,0.128837058
chr16,85104772,85105272,501,*,NK_Cells,0.144644921,538678,chr16,84563594,84566093,2500,*,MAIT,COTL1,protein_coding,FALSE,0.130951261
chr13,74287739,74288239,501,*,NK_Cells,0.151193216,55782,chr13,74229457,74231956,2500,*,Treg,LINC00402,lincRNA,FALSE,0.158444044
chr13,114268823,114269323,501,*,NK_Cells,0.150701625,290540,chr13,113975783,113978282,2500,*,CD8_TEM,RASA3,protein_coding,FALSE,-0.139061966
chr2,64643716,64644216,501,*,NK_Cells,0.139000139,11595,chr2,64629621,64632120,2500,*,CD16_Mono,SERTAD2,protein_coding,FALSE,0.128447022
chr11,63866189,63866689,501,*,NK_Cells,0.147048987,361588,chr11,64228278,64230777,2500,*,NK_CD56bright,DNAJC4,protein_coding,FALSE,0.19018835
chrX,72105427,72105927,501,*,NK_Cells,0.137704669,489011,chrX,71613916,71616415,2500,*,CD8_TEM,CXCR3,protein_coding,FALSE,0.348237876
chr7,157387103,157387603,501,*,NK_Cells,0.159719914,1341391,chr7,158728995,158731494,2500,*,CD4_Naive,ESYT2,protein_coding,FALSE,-0.141853481
chr17,59331349,59331849,501,*,NK_Cells,0.147061987,373342,chr17,59705192,59707691,2500,*,CD14_Mono,VMP1,protein_coding,FALSE,0.146066438
chr2,70994681,70995181,501,*,NK_Cells,0.128471193,67162,chr2,71062344,71064843,2500,*,CD14_Mono,NAGK,protein_coding,FALSE,-0.328192216
chr6,33633468,33633968,501,*,NK_Cells,0.150215925,333274,chr6,33297694,33300193,2500,*,CD4_CTL,TAPBP,LRG_gene,FALSE,0.169865108
chr17,6444091,6444591,501,*,NK_Cells,0.126543419,308855,chr17,6753447,6755946,2500,*,CD14_Mono,XAF1,protein_coding,FALSE,-0.189109105
chr19,13905885,13906385,501,*,NK_Cells,0.127099725,606384,chr19,14512770,14515269,2500,*,CD8_TCM,DNAJB1,protein_coding,FALSE,-0.282855317
chr1,201114070,201114570,501,*,NK_Cells,0.156972948,144180,chr1,200967390,200969889,2500,*,CD4_CTL,KIF21B,protein_coding,FALSE,-0.190560972
chr17,39819214,39819714,501,*,NK_Cells,0.152874725,99326,chr17,39919041,39921540,2500,*,NK_CD56bright,ORMDL3,protein_coding,FALSE,0.139231426
chr8,133899266,133899766,501,*,NK_Cells,0.157852704,661595,chr8,133235171,133237670,2500,*,Treg,NDRG1,LRG_gene,FALSE,-0.190578142
chr11,130340608,130341108,501,*,NK_Cells,0.173995508,270271,chr11,130067837,130070336,2500,*,B_intermediate,APLP2,protein_coding,FALSE,0.18649506800000001
chr5,139636828,139637328,501,*,NK_Cells,0.162158949,468448,chr5,140105777,140108276,2500,*,CD4_CTL,PURA,protein_coding,FALSE,-0.174778226
chr12,10397260,10397760,501,*,NK_Cells,0.149432823,24407,chr12,10370353,10372852,2500,*,CD8_TCM,KLRK1,protein_coding,FALSE,-0.146721445
chr11,64331720,64332220,501,*,NK_Cells,0.138990377,86740,chr11,64242480,64244979,2500,*,CD4_CTL,PPP1R14B,protein_coding,FALSE,0.172607369
chr19,34254327,34254827,501,*,NK_Cells,0.165658932,102652,chr19,34357480,34359979,2500,*,CD8_TEM,GPI,protein_coding,FALSE,0.14585173
chr17,30974965,30975465,501,*,NK_Cells,0.18435496,326300,chr17,31301766,31304265,2500,*,CD8_Naive,EVI2B,protein_coding,FALSE,0.192032162
chr11,61899036,61899536,501,*,NK_Cells,0.165458013,48284,chr11,61947821,61950320,2500,*,cDC2,BEST1,protein_coding,FALSE,-0.368928388
chr16,4351128,4351628,501,*,NK_Cells,0.130808484,913,chr16,4352542,4355041,2500,*,CD4_CTL,CORO7,protein_coding,FALSE,-0.143069981
chr22,49869011,49869511,501,*,NK_Cells,0.154279483,89001,chr22,49958513,49961012,2500,*,B_memory,PIM3,protein_coding,FALSE,0.27173219
chr15,80059943,80060443,501,*,NK_Cells,0.185393955,98554,chr15,79958889,79961388,2500,*,CD14_Mono,BCL2A1,protein_coding,FALSE,0.366450864
chr5,78360908,78361408,501,*,NK_Cells,0.173086649,1748242,chr5,80109651,80112150,2500,*,CD4_Naive,SERINC5,protein_coding,FALSE,-0.244307432
chr2,135112263,135112763,501,*,NK_Cells,0.183903094,626855,chr2,135739619,135742118,2500,*,CD4_CTL,UBXN4,protein_coding,FALSE,-0.167636891
chr10,48306801,48307301,501,*,NK_Cells,0.170281646,0,chr10,48304639,48307138,2500,*,CD8_Naive,MAPK8,protein_coding,FALSE,-0.168936339
chr1,110674573,110675073,501,*,NK_Cells,0.14790514,196080,chr1,110871154,110873653,2500,*,CD16_Mono,CD53,protein_coding,FALSE,-0.14058638
chr14,67488462,67488962,501,*,NK_Cells,0.143934917,1296697,chr14,68785660,68788159,2500,*,CD14_Mono,ZFP36L1,protein_coding,FALSE,0.155655217
chr18,63318003,63318503,501,*,NK_Cells,0.168281471,194157,chr18,63121346,63123845,2500,*,CD4_Naive,BCL2,protein_coding,FALSE,-0.147610488
chr10,73991764,73992264,501,*,NK_Cells,0.15690452,928,chr10,73993193,73995692,2500,*,CD4_CTL,VCL,protein_coding,FALSE,-0.160900746
chr18,23573807,23574307,501,*,NK_Cells,0.136463492,120484,chr18,23450823,23453322,2500,*,NK_CD56bright,RIOK3,protein_coding,FALSE,0.14588139
chr15,78108260,78108760,501,*,NK_Cells,0.174106549,1066356,chr15,77039404,77041903,2500,*,B_intermediate,TSPAN3,protein_coding,FALSE,0.205288926
chr9,137028040,137028540,501,*,NK_Cells,0.186444379,20313,chr9,137005227,137007726,2500,*,NK_CD56bright,ABCA2,protein_coding,FALSE,0.143418019
chr11,68212633,68213133,501,*,NK_Cells,0.173433303,705636,chr11,67504497,67506996,2500,*,CD8_TCM,CDK2AP2,protein_coding,FALSE,0.156805461
chr16,81035548,81036048,501,*,NK_Cells,0.150254582,3527545,chr16,84563594,84566093,2500,*,CD16_Mono,COTL1,protein_coding,FALSE,0.13976859
chr13,113393919,113394419,501,*,NK_Cells,0.194949969,96178,chr13,113295241,113297740,2500,*,CD8_TEM,LAMP1,protein_coding,FALSE,0.127256086
chr11,96341593,96342093,501,*,NK_Cells,0.155924377,364495,chr11,95974598,95977097,2500,*,CD4_Naive,MAML2,protein_coding,FALSE,-0.137585003
chr2,101223702,101224202,501,*,NK_Cells,0.151093746,45016,chr2,101269219,101271718,2500,*,CD16_Mono,RNF149,protein_coding,FALSE,-0.163799577
chr21,43361676,43362176,501,*,NK_Cells,0.211636259,268220,chr21,43090956,43093455,2500,*,CD14_Mono,U2AF1,LRG_gene,FALSE,0.164368761
chr12,51318786,51319286,501,*,NK_Cells,0.159508747,37248,chr12,51279038,51281537,2500,*,CD4_CTL,BIN2,protein_coding,FALSE,0.196019633
chr19,42284161,42284661,501,*,NK_Cells,0.129550547,982074,chr19,41299587,41302086,2500,*,gdT,TGFB1,protein_coding,FALSE,0.175325427
chr20,62143207,62143707,501,*,NK_Cells,0.152551923,5972,chr20,62134735,62137234,2500,*,CD14_Mono,PSMA7,protein_coding,FALSE,-0.168901178
chr17,21253266,21253766,501,*,NK_Cells,0.154539519,28905,chr17,21282672,21285171,2500,*,CD16_Mono,MAP2K3,protein_coding,FALSE,0.132108997
chr6,16319947,16320447,501,*,NK_Cells,0.129285539,190322,chr6,16127125,16129624,2500,*,CD4_CTL,MYLIP,protein_coding,FALSE,-0.144476711
chrX,151393471,151393971,501,*,NK_Cells,0.134710341,1915981,chrX,149474990,149477489,2500,*,CD4_CTL,IDS,protein_coding,FALSE,0.138956458
chr22,39529068,39529568,501,*,NK_Cells,0.139233382,8873,chr22,39517695,39520194,2500,*,Treg,ATF4,protein_coding,FALSE,-0.139631452
chr9,132669760,132670260,501,*,NK_Cells,0.142424329,407820,chr9,132259440,132261939,2500,*,CD14_Mono,SETX,LRG_gene,FALSE,-0.137624157
chr19,52821400,52821900,501,*,NK_Cells,0.176074217,56705,chr19,52762195,52764694,2500,*,CD4_CTL,ZNF600,protein_coding,FALSE,-0.153919013
chr12,39372822,39373322,501,*,NK_Cells,0.150953023,2936755,chr12,42310078,42312577,2500,*,B_memory,ZCRB1,protein_coding,FALSE,-0.125258861
chr1,11664454,11664954,501,*,NK_Cells,0.181098991,69129,chr1,11734084,11736583,2500,*,CD14_Mono,AGTRAP,protein_coding,FALSE,-0.136479927
chr7,1065696,1066196,501,*,NK_Cells,0.167178669,747596,chr7,1813793,1816292,2500,*,CD16_Mono,MAD1L1,protein_coding,FALSE,0.132074089
chr1,160098276,160098776,501,*,NK_Cells,0.127756262,104560,chr1,160203337,160205836,2500,*,CD14_Mono,PEA15,protein_coding,FALSE,-0.137303733
chr1,6602771,6603271,501,*,NK_Cells,0.127185791,141120,chr1,6459151,6461650,2500,*,CD4_CTL,TNFRSF25,protein_coding,FALSE,-0.146997061
chr17,5184248,5184748,501,*,NK_Cells,0.141534333,22212,chr17,5206961,5209460,2500,*,CD16_Mono,SCIMP,protein_coding,FALSE,-0.238672193
chr14,101713429,101713929,501,*,NK_Cells,0.141271182,45868,chr14,101759798,101762297,2500,*,CD4_CTL,PPP2R5C,protein_coding,FALSE,-0.125464769
chr1,11735851,11736351,501,*,NK_Cells,0.163233988,0,chr1,11734084,11736583,2500,*,CD14_Mono,AGTRAP,protein_coding,FALSE,-0.136479927
chr18,12990048,12990548,501,*,NK_Cells,0.17337921,1106926,chr18,11880622,11883121,2500,*,CD4_CTL,MPPE1,protein_coding,FALSE,-0.145060732
chr2,98771606,98772106,501,*,NK_Cells,0.166499049,326252,chr2,98442854,98445353,2500,*,CD4_CTL,INPP4A,protein_coding,TRUE,-0.175932116
chr3,197297934,197298434,501,*,NK_Cells,0.15150439,1270251,chr3,196025183,196027682,2500,*,Treg,TFRC,protein_coding,FALSE,-0.285977536
chr16,27179440,27179940,501,*,NK_Cells,0.155416176,131727,chr16,27311668,27314167,2500,*,B_naive,IL4R,protein_coding,FALSE,-0.167872133
chr20,44909784,44910284,501,*,NK_Cells,0.181281608,23608,chr20,44883676,44886175,2500,*,CD14_Mono,YWHAB,protein_coding,FALSE,-0.170731886
chr9,136978212,136978712,501,*,NK_Cells,0.130950287,26514,chr9,137005227,137007726,2500,*,NK_CD56bright,ABCA2,protein_coding,FALSE,0.143418019
chr8,124605010,124605510,501,*,NK_Cells,0.148260533,53720,chr8,124548790,124551289,2500,*,CD14_Mono,MTSS1,protein_coding,FALSE,0.126052395
chr3,44984285,44984785,501,*,NK_Cells,0.142712127,1934940,chr3,46919726,46922225,2500,*,CD4_CTL,CCDC12,protein_coding,FALSE,-0.126476945
chr3,197002644,197003144,501,*,NK_Cells,0.161366015,974961,chr3,196025183,196027682,2500,*,Treg,TFRC,protein_coding,FALSE,-0.285977536
chr9,131237926,131238426,501,*,NK_Cells,0.127712551,111865,chr9,131123561,131126060,2500,*,CD16_Mono,NUP214,protein_coding,FALSE,-0.133084549
chr15,90529871,90530371,501,*,NK_Cells,0.184385343,299396,chr15,90227975,90230474,2500,*,CD4_CTL,CIB1,protein_coding,FALSE,0.18929913
chr19,34364945,34365445,501,*,NK_Cells,0.196650734,4965,chr19,34357480,34359979,2500,*,CD4_CTL,GPI,protein_coding,FALSE,0.188226651
chr14,100640388,100640888,501,*,NK_Cells,0.13995553,136521,chr14,100777410,100779909,2500,*,CD16_Mono,MEG3,lincRNA,FALSE,0.194110324
chr10,22325477,22325977,501,*,NK_Cells,0.174801893,767528,chr10,23093506,23096005,2500,*,CD14_Mono,MSRB2,protein_coding,FALSE,-0.183083881
chr1,167446013,167446513,501,*,NK_Cells,0.151129655,181579,chr1,167628093,167630592,2500,*,CD8_TCM,RCSD1,protein_coding,FALSE,0.134633684
chr1,52403578,52404078,501,*,NK_Cells,0.187855415,613887,chr1,51787191,51789690,2500,*,CD4_CTL,NRDC,protein_coding,FALSE,-0.162336025
chr7,128791136,128791636,501,*,NK_Cells,0.152485751,143975,chr7,128935612,128938111,2500,*,CD16_Mono,IRF5,protein_coding,FALSE,-0.187534764
chr21,36173795,36174295,501,*,NK_Cells,0.129995149,103354,chr21,36067941,36070440,2500,*,CD14_Mono,CBR1,protein_coding,FALSE,-0.136865234
chr12,7130090,7130590,501,*,NK_Cells,0.145944703,164263,chr12,6963327,6965826,2500,*,CD4_CTL,PHB2,protein_coding,FALSE,0.127299534
chr4,153439380,153439880,501,*,NK_Cells,0.164590906,259619,chr4,153699500,153701999,2500,*,CD14_Mono,TLR2,protein_coding,FALSE,0.155746495
chr6,31494623,31495123,501,*,NK_Cells,0.193578393,33095,chr6,31528219,31530718,2500,*,CD4_Naive,DDX39B,protein_coding,FALSE,-0.143397684
chr2,242088376,242088876,501,*,NK_Cells,0.15348443,1106361,chr2,240979515,240982014,2500,*,CD16_Mono,AC104809.2,antisense,FALSE,0.140499614
chr21,41425920,41426420,501,*,NK_Cells,0.159785948,1664535,chr21,43090956,43093455,2500,*,CD14_Mono,U2AF1,protein_coding,FALSE,0.164368761
chr8,17923862,17924362,501,*,NK_Cells,0.175006346,522,chr8,17920840,17923339,2500,*,CD8_TEM,PCM1,protein_coding,FALSE,-0.147829507
chr10,75014446,75014946,501,*,NK_Cells,0.184154468,1015832,chr10,73996114,73998613,2500,*,CD4_CTL,VCL,LRG_gene,FALSE,-0.160900746
chr20,1225627,1226127,501,*,NK_Cells,0.17971693,111864,chr20,1111263,1113762,2500,*,CD4_CTL,PSMF1,protein_coding,FALSE,0.136129216
chr20,35490745,35491245,501,*,NK_Cells,0.142674911,48775,chr20,35540021,35542520,2500,*,CD4_CTL,ERGIC3,protein_coding,FALSE,0.144881229
chr19,18418514,18419014,501,*,NK_Cells,0.157951412,26870,chr19,18389144,18391643,2500,*,CD14_Mono,LRRC25,protein_coding,FALSE,-0.273412032
chr22,38843218,38843718,501,*,NK_Cells,0.176882994,107993,chr22,38732725,38735224,2500,*,B_intermediate,SUN2,protein_coding,FALSE,0.142535703
chr5,139711261,139711761,501,*,NK_Cells,0.129303553,394015,chr5,140105777,140108276,2500,*,CD4_CTL,PURA,protein_coding,FALSE,-0.174778226
chr19,56120760,56121260,501,*,NK_Cells,0.156343252,720515,chr19,55397745,55400244,2500,*,CD14_Mono,UBE2S,protein_coding,FALSE,-0.254395231
chr19,48933367,48933867,501,*,NK_Cells,0.167164193,18947,chr19,48952815,48955314,2500,*,CD4_CTL,BAX,protein_coding,FALSE,0.164985604
chr14,22460412,22460912,501,*,NK_Cells,0.132392605,37541,chr14,22420371,22422870,2500,*,gdT,TRDV2,TR_V_gene,FALSE,-0.66137187
chr17,80101217,80101717,501,*,NK_Cells,0.132988527,31496,chr17,80133214,80135713,2500,*,CD8_TEM,EIF4A3,protein_coding,FALSE,-0.180981765
chr1,160751475,160751975,501,*,NK_Cells,0.171571039,72229,chr1,160676746,160679245,2500,*,CD16_Mono,CD48,protein_coding,FALSE,-0.148567228
chr12,51217827,51218327,501,*,NK_Cells,0.139967401,17964,chr12,51236292,51238791,2500,*,CD4_Naive,DAZAP2,protein_coding,FALSE,0.140484049
chr5,73625879,73626379,501,*,NK_Cells,0.154261747,999026,chr5,74625406,74627905,2500,*,CD8_TEM,ENC1,protein_coding,FALSE,-0.183172088
chr18,79156619,79157119,501,*,NK_Cells,0.147915425,86834,chr18,79067285,79069784,2500,*,CD4_Naive,ATP9B,protein_coding,FALSE,-0.128083157
chr12,122227336,122227836,501,*,NK_Cells,0.172598508,449082,chr12,121775754,121778253,2500,*,CD4_CTL,RHOF,protein_coding,FALSE,0.255395712
chr11,68121277,68121777,501,*,NK_Cells,0.136761006,614280,chr11,67504497,67506996,2500,*,CD8_TCM,CDK2AP2,protein_coding,FALSE,0.156805461
chr17,44363627,44364127,501,*,NK_Cells,0.207288464,18004,chr17,44343123,44345622,2500,*,CD14_Mono,GRN,LRG_gene,FALSE,-0.209323467
chr7,2477562,2478062,501,*,NK_Cells,0.151071102,426078,chr7,2904141,2906640,2500,*,CD4_CTL,CARD11,protein_coding,FALSE,-0.171858601
chr15,60582333,60582833,501,*,NK_Cells,0.151704227,93549,chr15,60486284,60488783,2500,*,CD4_CTL,RORA,protein_coding,FALSE,-0.155280803
chr8,11558617,11559117,501,*,NK_Cells,0.16728098,234455,chr8,11793573,11796072,2500,*,CD4_CTL,FDFT1,protein_coding,FALSE,0.125526825
chr7,151632131,151632631,501,*,NK_Cells,0.125346032,289932,chr7,151339699,151342198,2500,*,CD14_Mono,NUB1,protein_coding,FALSE,-0.129047234
chr20,20603227,20603727,501,*,NK_Cells,0.137114969,2473621,chr20,23077349,23079848,2500,*,CD16_Mono,CD93,protein_coding,FALSE,-0.13664331
chr1,169604766,169605266,501,*,NK_Cells,0.171476723,83400,chr1,169688667,169691166,2500,*,Treg,SELL,protein_coding,FALSE,0.239842248
chr11,65588622,65589122,501,*,NK_Cells,0.161239983,12084,chr11,65574038,65576537,2500,*,CD4_CTL,EHBP1L1,protein_coding,FALSE,-0.134275699
chr2,69946508,69947008,501,*,NK_Cells,0.164944973,301583,chr2,69642425,69644924,2500,*,B_naive,ANXA4,protein_coding,FALSE,-0.150530139
chr2,174682729,174683229,501,*,NK_Cells,0.159062926,775770,chr2,173904459,173906958,2500,*,NK_CD56bright,SP3,protein_coding,FALSE,0.194188643
chr16,67968472,67968972,501,*,NK_Cells,0.12599278,16773,chr16,67985746,67988245,2500,*,B_intermediate,DUS2,protein_coding,FALSE,-0.167428364
chr16,87496278,87496778,501,*,NK_Cells,0.139050905,111783,chr16,87381995,87384494,2500,*,cDC2,MAP1LC3B,protein_coding,FALSE,-0.538616448
chr2,26764006,26764506,501,*,NK_Cells,0.131122434,729399,chr2,26032107,26034606,2500,*,CD16_Mono,RAB10,protein_coding,FALSE,-0.197326752
chr6,31541044,31541544,501,*,NK_Cells,0.150503068,10325,chr6,31528219,31530718,2500,*,CD4_Naive,DDX39B,protein_coding,FALSE,-0.143397684
chr11,126335958,126336458,501,*,NK_Cells,0.179417333,72539,chr11,126260919,126263418,2500,*,MAIT,SRPRA,protein_coding,FALSE,-0.126249432
chr1,116556560,116557060,501,*,NK_Cells,0.158401098,183392,chr1,116370668,116373167,2500,*,CD14_Mono,ATP1A1,protein_coding,FALSE,0.130274081
chr11,61752269,61752769,501,*,NK_Cells,0.229985097,13731,chr11,61766501,61769000,2500,*,CD8_TCM,TMEM258,protein_coding,FALSE,0.19441843
chr17,38799285,38799785,501,*,NK_Cells,0.137270723,93243,chr17,38703542,38706041,2500,*,CD4_CTL,MLLT6,protein_coding,FALSE,-0.159100643
chr10,14659565,14660065,501,*,NK_Cells,0.135722109,140508,chr10,14516557,14519056,2500,*,CD8_TCM,FAM107B,protein_coding,FALSE,0.22346599
chr18,79951495,79951995,501,*,NK_Cells,0.132603376,881710,chr18,79067285,79069784,2500,*,CD4_Naive,ATP9B,protein_coding,FALSE,-0.128083157
chr10,79323144,79323644,501,*,NK_Cells,0.144414246,21824,chr10,79345469,79347968,2500,*,CD14_Mono,PPIF,protein_coding,FALSE,0.27193717
chr22,39900845,39901345,501,*,NK_Cells,0.137889091,0,chr22,39899082,39901581,2500,*,CD4_Naive,GRAP2,protein_coding,FALSE,-0.126182948
chr2,134258551,134259051,501,*,NK_Cells,0.184795463,1480567,chr2,135739619,135742118,2500,*,CD4_CTL,UBXN4,protein_coding,FALSE,-0.167636891
chr12,1804442,1804942,501,*,NK_Cells,0.1932249,4521814,chr12,6326757,6329256,2500,*,CD14_Mono,TNFRSF1A,protein_coding,FALSE,-0.161942636
chr1,20787148,20787648,501,*,NK_Cells,0.143179517,16643,chr1,20804292,20806791,2500,*,B_intermediate,EIF4G3,protein_coding,FALSE,0.125228206
chr17,47530852,47531352,501,*,NK_Cells,0.125634437,199891,chr17,47731244,47733743,2500,*,MAIT,TBX21,protein_coding,FALSE,-0.149612235
chr22,41197305,41197805,501,*,NK_Cells,0.152449374,105019,chr22,41089786,41092285,2500,*,CD4_CTL,EP300,protein_coding,FALSE,-0.133116927
chr10,31930233,31930733,501,*,NK_Cells,0.139452989,76276,chr10,32007010,32009509,2500,*,CD14_Mono,KIF5B,protein_coding,FALSE,-0.128739236
chr17,42107632,42108132,501,*,NK_Cells,0.172511037,14843,chr17,42122976,42125475,2500,*,CD4_CTL,RAB5C,protein_coding,FALSE,0.220554957
chr11,3824646,3825146,501,*,NK_Cells,0.164420454,940928,chr11,2881218,2883717,2500,*,CD16_Mono,CDKN1C,LRG_gene,FALSE,0.162058971
chr19,4059877,4060377,501,*,NK_Cells,0.139391626,83321,chr19,3974056,3976555,2500,*,CD8_TEM,EEF2,protein_coding,FALSE,0.173641832
chr3,45915855,45916355,501,*,NK_Cells,0.141755684,1003370,chr3,46919726,46922225,2500,*,CD4_CTL,CCDC12,protein_coding,FALSE,-0.126476945
chr4,139266624,139267124,501,*,NK_Cells,0.138980887,5828807,chr4,145095932,145098431,2500,*,B_intermediate,ABCE1,protein_coding,FALSE,0.143416874
chr22,42649226,42649726,501,*,NK_Cells,0.159892672,138758,chr22,42507968,42510467,2500,*,CD14_Mono,RRP7A,protein_coding,FALSE,-0.685114545
chr19,15177425,15177925,501,*,NK_Cells,0.172109489,444532,chr19,14730393,14732892,2500,*,CD16_Mono,ADGRE2,protein_coding,FALSE,-0.136609398
chr22,25447749,25448249,501,*,NK_Cells,0.133104321,1196178,chr22,26644428,26646927,2500,*,CD8_TEM,MIAT,lincRNA,FALSE,-0.136635638
chr5,99037706,99038206,501,*,NK_Cells,0.180841233,183221,chr5,98851985,98854484,2500,*,CD4_CTL,CHD1,protein_coding,FALSE,-0.199010574
chr2,112726614,112727114,501,*,NK_Cells,0.159104223,100636,chr2,112827751,112830250,2500,*,CD14_Mono,IL1B,protein_coding,FALSE,1.278074166
chr22,21651812,21652312,501,*,NK_Cells,0.162120171,1104387,chr22,22756700,22759199,2500,*,gdT,IGLV2-14,IG_V_gene,FALSE,-0.47443033
